name	QC-1	QC-2	QC-3	QC-4	QC-5
M379T671	13446.04667	12871.47106	8910.660294	14948.712	11116.04727
M1007T401	602.4350769	599.6998462	388.3599625	475.8117676	623.2034167
M492T566	298.6425781	498.0303383	481.4928385	470.9181925	499.372406
M455T736	2448.567256	1602.315325	1769.232225	1695.245156	2232.953336
M353T94	1569.667923	1421.519125	1184.280263	1872.461885	1244.136923
M202T78	1419.308385	1946.875	2077.822889	1341.68	1850.623636
M859T877	755.2400818	672.452049	465.9113013	779.6064148	762.8592355
M747T757	1294.82625	1441.087895	1214.379833	1750.654063	1879.038889
M448T526	714.8345455	1100.818333	1036.165	781.2705803	812.0279541
M325T864	164663.019	248501.5788	243675.4218	239204.07	175121.913
M1159T156	4605.971137	5532.477539	7215.464822	5779.896383	4673.903792
M287T744	924.6762778	1105.903571	982.6971429	1386.600476	1391.263588
M631T432	23423.43746	24635.1644	32243.66451	22445.73441	19824.28238
M1197T349_1	5626.862795	6039.742308	7902.402581	6465.126259	4722.94239
M615T594	1869.4917	1689.286667	1693.846633	1679.5125	1073.869125
M717T676	1585.280667	1593.050556	1840.9788	2221.949872	1359.799412
M304T795	656.5801866	1033.4529	724.9976471	702.6251085	775.950125
M495T359	737.9609459	746.8131474	771.205888	512.43125	901.7238462
M486T731	240.2414589	179.0370878	173.7501945	222.1617575	272.2856712
M265T672	4210.822667	2992.65168	5110.76877	3720.245455	4087.98172
M360T780_1	1484.698444	2003.74735	1321.811667	2101.2208	1838.926429
M279T199	21534.45847	17559.58026	16493.21072	13659.37463	13998.26973
M352T529	4510.151433	3209.288591	5341.742545	4074.462261	3782.780773
M616T608	928.1091154	978.3778352	1437.623081	993.5786667	1206.218325
M220T327	1060.342222	1044.82	696.42	981.5893684	1221.833667
M336T373	824.8014933	930.5959429	719.2970628	892.9375786	1188.966625
M522T357	627.84736	720.2631579	669.6074118	856.3671818	988.1320801
M407T859	982.4701765	867.8341429	758.1355438	568.9799774	795.039
M507T373	726.5980602	468.4526367	682.3656784	548.9630768	506.0233707
M504T661	2369.100242	2141.119188	1784.566316	1394.012	2051.680621
M314T87_1	2981.766667	4834.32104	4531.436	4031.002607	3444.894
M334T602	1767.939857	1814.658694	1617.602931	1793.787758	1077.239059
M344T920_2	5334.452828	5064.10112	4790.975154	3131.3696	5216.822379
M562T599	1244.503489	968.7247826	1093.022857	873.6508636	756.2912
M273T777	419.6129446	616.0209252	556.0120555	637.4681091	726.025589
M244T807	775.5625102	767.0594657	498.6670477	872.6875305	801.9604492
M360T88_3	1782.952194	2301.350865	2679.50296	3006.152925	2808.023232
M370T816	1412.141253	1146.5745	1085.305929	1043.65125	1608.737464
M155T308	2050.3656	1368.926417	2376.313333	1871.745806	1840.465721
M180T576	81149.09146	80743.40545	83199.27928	75774.29941	48948.92983
M197T867	375.1252747	402.7538284	293.9705717	473.205193	486.6437779
M763T88	3551.693063	4452.226154	3605.786667	2824.91	2858.4666
M290T75	1703.896837	1256.276056	2159.251792	1612.540167	1859.264654
M152T817	1737.715455	2211.5184	2441.721788	2153.9141	2949.323615
M168T848	1067.078211	1336.344429	1624.896	1012.052429	1334.8184
M1198T405	375.2108236	619.3524314	516.6783346	515.2145508	422.7571859
M181T577_2	3878.544035	6449.893741	6129.603529	5987.228688	4935.135909
M273T671	1866.720542	2762.879063	3087.027794	2209.63671	2379.432067
M312T669	1129.063198	923.7066667	932.7529646	1405.917675	1327.998224
M533T72	1331.103967	1417.006294	2146.110736	1714.231973	1632.12128
M295T412	440.6152649	467.0682353	697.7593994	587.3920625	504.3083333
M632T557	898.1576471	625.5160392	795.6919931	986.5268235	659.5927273
M647T255	1424.887497	1750.412549	1234.033	1971.642189	1381.811636
M439T751	570.1519	852.0594615	664.419	891.076	905.1803889
M597T835	432.4763062	542.1099211	517.0603851	335.6066895	556.5064819
M574T87_1	1646.39	1384.572	968.9960083	1171.430521	1335.418
M320T89	2624.199911	3399.19087	2242.72	2670.055273	2099.2428
M854T303	650.045	510.3623352	490.4783249	372.8942261	535.847168
M401T89_1	3110.865606	2566.969934	2846.738454	2961.479326	1806.2163
M301T89_2	5280.8222	9034.072455	8923.334629	7853.5735	7785.349478
M375T807	856.2437622	864.9158868	1123.781982	770.9165833	676.192
M631T751	249.2288644	267.9110433	404.6993801	317.0384155	335.8981759
M414T89	2728.193077	3163.976	4244.99	2871.7308	3881.929938
M314T87_2	4998.95	5220.459243	6245.058643	3553.0315	5609.128
M873T340	4189.217667	7074.349766	5152.630714	5732.026406	5112.689472
M368T378	301.2975586	412.7828712	392.8349487	356.330839	509.2507406
M1139T160	4072.88	2644.877833	3381.285063	3414.695748	4464.46
M233T548	3148.102565	4691.104653	3344.646381	3200.308846	3059.25968
M599T302	1601.488	1421.728292	1768.570447	1981.941451	1176.532318
M449T707	192.8709635	199.709671	284.002121	290.6471863	279.8097046
M637T556	1329.6	1407.123692	863.0118	1523.376923	1301.584533
M229T72	5456.01872	4932.83175	8108.98322	6063.353857	6406.0392
M650T489	2705.6225	4432.1299	2943.281385	3648.668455	3511.023158
M286T812	297.1314453	184.4228109	204.5877414	207.0357143	220.1854614
M311T668	1960.49425	1515.9585	1188.681231	1572.090632	1312.621875
M321T605	2136.658077	1964.52825	2077.010737	1251.095238	1743.996698
M690T750_1	622.61875	530.0888672	853.818	609.428	580.195
M408T85	5854.275	4994.668706	7279.2971	5835.482714	8121.289846
M375T702	1533.128571	1434.47915	1476.509667	2049.376	1235.6175
M506T80	3268.773444	4384.683892	3100.663056	3047.3405	2676.102105
M167T592	25135.75919	25341.61433	23276.12091	14985.37333	20640.0207
M505T351	9831.857921	13595.56937	12545.58415	12017.68773	8147.502344
M317T657	2034.405791	1514.262815	1364.819725	1243.205981	1530.469066
M304T46	318.7572741	478.8282178	544.054875	409.2714691	502.3571429
M189T231	2490.885073	2245.059765	1724.646	2762.194366	1843.391304
M600T757	1145.630769	1717.383911	1543.437947	1183.923043	1752.405241
M591T600	1064.046417	1421.166928	1651.72575	1078.116607	1520.88571
M876T346	5566.576194	5699.545364	4793.7	6377.034162	3684.468571
M415T490	877.1890909	1435.939813	956.004	1082.418228	1079.061429
M875T344	7766.835167	12937.50292	10962.13928	11998.67288	9254.46424
M352T835	727.3875	1124.286111	1095.926562	792.5892857	850.078125
M584T675	1041.507	967.2365	1254.577867	1527.323167	1455.312806
M181T188	14520.33872	12691.33025	13927.23483	8274.101	12759.8918
M453T658	1763.275	1619.675	1612.188462	1881.05892	2508.627857
M828T607	831.5733913	712.6599963	1183.169425	837.0290401	890.6246717
M305T82	3519.0945	3871.2995	3476.586133	2243.595	3865.298
M340T488	1761.701906	2083.146923	1513.463688	1428.431053	1270.243333
M283T930	4555.937415	2753.534006	3484.404003	4019.529625	3159.554231
M590T604	2500.057536	1563.238329	2536.954054	1862.421509	2306.412109
M276T899	10211.98979	10625.808	10848.82476	6547.802389	8317.86692
M621T328	3723.328579	2614.8313	2340.863	2811.528	3514.749333
M1104T757_1	500.7625	732	438.368	625.57	623.42
M811T87	4605.5	2631.585	4010.838333	4216.378313	3596.138857
M386T57	1346.391909	1265.6	1867.155576	1180.070471	1661.696269
M653T607	1718.234	1639.6107	2586.419673	2399.065067	2246.479992
M169T675	27842.98538	18780.25906	25917.84631	20288.87376	18164.71493
M551T596	1160.417053	1113.965635	1239.119053	698.82375	1127.546488
M221T654	650.9691238	851.1146763	728.0763245	621.7461286	990.5837664
M535T409_1	371.9102539	412.9726969	269.7659141	293.7524838	427.3159726
M342T750	27826.86316	45903.66196	31133.90367	33090.98152	37100.36348
M604T349	2715.013917	4624.251923	3993.316364	3976.892404	3262.920962
M85T577	5156.733706	8614.652621	7667.2635	6822.969955	8712.503091
M99T449	1227.317036	1205.442227	1333.916677	1644.654164	1867.516781
M319T98	1643.147571	1605.23145	1815.001909	1265.390769	2195.266778
M134T79	8554.2075	6401.777778	5265.259429	5814.788778	7587.805833
M939T311	928.7241468	952.812	1305.97975	786.4145508	1151.278
M383T751	1771.714286	2750.781926	2915.382789	2351.429412	2068.34
M251T635	2963.981	2687.280273	1672.064562	2774.315535	2738.26848
M830T606	1334.18556	1151.985278	1509.76924	1642.056269	987.455
M501T878	1614.602	1774.616639	1762.850514	1705.626188	1026.4662
M542T571	1725.979846	1778.193	1026.726667	1745.746042	1660.115
M227T313	5676	9437.190304	7954.197364	8866.504866	6716.0624
M161T615	6676.796094	5756.30748	9314.91083	6131.50056	7450.567027
M525T663	6934.185833	4546.950286	7439.751814	7116.494957	5380.821182
M1042T757_1	321.632	485.20875	529.4285714	458.59	364.9059448
M334T898	1493.386443	1927.208198	1384.981744	2200.332458	1548.179747
M779T659	1499.688333	2279.53	2155.1244	2136.515937	2697.2925
M697T756	599.3866667	910.8	964.9543077	778.67625	661.5171429
M343T401	582.2729426	736.2594006	711.4764882	920.4394393	960.0754852
M95T611	38299.67815	36561.8435	36980.8348	38467.66824	22254.70639
M829T305	1271.6094	1762.038	1539.514261	1854.901	1152.1125
M413T822	275.3960655	333.8823364	248.029834	188.5858154	260.3267184
M350T534	453.1190378	420.762085	388.8217002	317.2024054	273.0970202
M254T653	317.2427395	228.3559942	207.4213756	325.3025645	312.4007568
M106T527	1857.14625	1692.03113	1747.291722	1714.861681	1044.653846
M699T590	875.5626005	501.752962	640.2908684	646.6805492	692.4747619
M242T71	1062.711754	1288.691005	1028.287007	1348.752767	795.9478973
M374T667	8363.437727	9753.0678	9932.083138	8091.812057	5749.462938
M208T363	603.6198044	554.6040848	766.3447693	849.776274	559.0633333
M817T585_1	511.6797818	368.882413	322.7514205	365.4167053	331.7108432
M241T677	6417.105077	6265.58836	5996.3072	9474.74064	7086.070552
M582T350	9421.835184	14538.7749	15025.24976	14475.09112	10704.46396
M1021T313	1320.807943	1184.67484	1972.813439	1446.430909	1571.821667
M477T705	307.9126511	423.7615013	408.5702324	479.1569788	541.4106697
M760T604	1571.642111	1508.940344	1318.044	1568.395621	917.1252353
M118T477	5869.315333	7525.828421	8540.811212	5188.049286	6275.687304
M69T512	5533.816429	4199.77525	7352.123875	6302.069529	5473.46124
M277T615	9302.49216	8776.660308	13693.27374	11136.73195	8919.280423
M483T606	35967.70591	45116.04624	47776.71253	28243.05897	36798.0795
M137T88	4137.773706	6453.596969	4296.523636	5858.12725	4643.6055
M455T604	3301.074143	3436.292081	3788.65145	3544.812794	2115.315222
M583T303	3036.23008	3502.114973	4253.923892	2996.784913	2510.825545
M391T606	2075.234516	1346.181031	2407.86275	1893.387455	2164.922357
M162T668_1	4132.451429	3534.918375	2828.566429	2432.744074	3467.008
M334T565	2308.42232	1727.998125	2538.44763	2099.69	1533.2656
M405T912	1181.1825	1541.95729	1259.87625	1044.409737	1708.746185
M956T607	965.941643	800.8136704	1233.137161	780.335125	843.7161458
M263T155	5419.669844	5940.270657	4885.089741	3445.611045	5937.791308
M347T783	533.1810506	840.1612909	534.8351471	618.1628735	719.5767769
M487T1022	4338.255	5233.62	3944.646957	5924.322667	6442.626667
M316T88	7347.45	4603.577333	6577.388889	4730.848	5927.618308
M444T867	1053.652857	1087.178571	1619.0895	1584.042056	1512.136154
M291T857	508.8325718	751.1650668	756.925415	928.1574475	790.2078003
M129T998	5642.1024	8411.177382	5567.879756	5649.732	5602.866909
M68T586	610.2525916	879.7922974	692.9629081	790.9058744	522.3856986
M668T323	1828.293944	1832.611042	1821.281	2150.4216	1173.8655
M626T705	291.8056641	333.9267998	375.5195618	315.8929482	476.8181267
M318T556	2184.793931	1460.5355	1501.09281	1430.049818	1977.726667
M159T477	5077.098348	5514.138947	7900.185091	5890.163667	4977.204615
M821T757_1	777.1428571	681.6	1015.75	825.2267944	598.21
M84T568	1663.575407	1267.0066	2174.210048	1904.0553	2116.088778
M649T89	1566.314	1028.424259	1495.704	1005.652441	1393.965833
M287T90_1	4089.945947	3198.7535	3347.631111	3362.925714	2243.258182
M304T729	1658.474778	1580.97985	1640.142857	1378.685647	957.4654375
M836T93	3348.338348	4450.208636	5074.915555	3192.192	3613.4462
M130T705_1	1478.733261	1086.671429	1813.683197	1315.902857	1754.389954
M262T79	1099.180786	1366.297308	1417.437889	877.002	1485.14875
M367T271	847.603	818.337125	1320.58163	1165.983905	1083.417759
M269T718	629.6125	1011.085154	927.0965255	685.692	741.1965
M573T88	2478.84	1792.166273	2883.64875	3160.922667	2953.087125
M275T436	554.9632759	531.3743	853.0519912	778.8786029	694.5864167
M399T450	345.4597556	449.0646362	492.8240578	291.195148	387.1910581
M356T657	12264.20761	13965.36301	14741.00534	14356.9356	8408.162109
M435T658	478.6719401	439.1621867	466.631901	418.9163005	670.7754639
M237T441	1491.929842	1099.057467	1310.567824	1022.2443	1671.226667
M179T1035	2341.405714	2721.6696	2438.020385	2167.577391	1499.67
M415T605	6072.182317	3800.530333	6010.329282	5693.106808	6971.258919
M529T318	15045.56418	25649.28019	24183.67064	25413.36359	26972.37496
M592T71	1565.275	1484.491333	1276.661538	2006.809789	1228.41
M543T665	13753.89813	13570.80151	12078.07312	8981.327032	9028.3531
M369T147	4500.91392	2613.068526	3844.88185	3147.19196	3361.64
M499T60_2	1647.4957	1763.3189	2549.153132	1698.335419	1680.33155
M511T608	2130.831579	2359.6885	3142.126676	2906.904176	3555.75975
M618T560	1228.2	1529.069231	930.2951538	1047.452471	1441.916053
M350T615	587.4231583	1032.967529	885.3689298	900.183118	1034.938425
M428T353	137.1652267	159.3452773	194.7001801	230.5970138	162.388916
M378T117	4620.212536	4883.13875	3786.934667	5389.38036	6601.912793
M156T656	1581.507333	1201.527615	1730.584267	2160.727333	1666.107692
M263T770	2516.4221	2900.680054	3339.3835	2038.734732	2172.199501
M499T69	5454.18395	4418.504	6411.792105	5368.756737	3691.242857
M412T665	1318.058039	1875.797212	1513.788125	2131.814116	1422.272526
M264T742	626.8838889	987.64475	809.829	607.5566667	725.5770476
M335T525	2085.60625	1990.2	2998.2965	2054.907941	1868.337778
M126T136	13034.84648	9249.83225	13885.36758	13766.20446	9058.763152
M839T581_1	655.9288996	781.7538667	805.7789862	561.8177379	971.7648593
M274T875	1303.499874	1568.487522	1455.756933	1566.195808	894.8013529
M114T87	9420.943388	7739.996111	7530.784615	5718.307	9900.44475
M256T846	642.2547857	1100.964048	834.2994737	966.2611111	762.99
M151T684	283.1991272	490.1131263	354.9062547	340.7814941	401.4843292
M954T311_1	2285.395	1582.59725	2429.627214	1612.93	1731.344
M320T192	5175.447304	7712.590783	6255.445	5855.75031	4475.8553
M278T245	661.2663638	1132.016803	1033.043076	1173.286065	931.4120064
M670T302	524.686134	417.5938624	613.389002	394.988223	624.1425825
M603T64	1675.63475	3079.278579	2733.222762	2446.8237	2590.414667
M326T631	1553.3279	1755.66475	2492.237397	2403.357036	2452.105614
M1008T576	569.0260676	580.5075109	409.083215	536.7045769	354.9215643
M690T319	4335.81345	5382.93337	5134.017308	7335.917974	6577.764878
M316T75	2756.791227	2422.949737	2664.467438	1703.314286	1865.586667
M1099T607	626.8941956	1071.773864	742.1024211	878.3274559	752.4449056
M464T404	987.9129302	543.86875	738.0212667	852.7534	828.6221667
M343T87	2966.6	4178.579318	3505.06	3289.280583	4931.172924
M152T492	4987.584307	7022.079055	4130.813762	6609.975167	5583.700348
M271T744	583.1618182	708.332723	615.8611843	400.0371429	702.27675
M813T94	4855.791	4664.4205	7560.92348	5224.21715	5969.425
M132T212	4483.696	4474.3749	5452.645814	4176.092735	2955.316222
M177T84	1722.114585	2843.731079	3025.180664	2246.647	2608.891498
M816T606	1173.051	831.0623158	1350.02832	857.4694762	1029.196
M413T481	2482.88	2592.16	2593.605882	1458.942375	2360.7066
M722T563	377.0138889	451.9654545	395.7739868	618.0203145	443.24105
M618T63	438.9575	620.3136292	790.5123529	574.3133333	670.7975
M503T575	4363.14205	3228.117278	2612.32	2982.276176	3935.951028
M138T560	52475.85449	54086.78574	59870.51397	32619.38514	55848.46294
M335T680	4727.856042	4936.128955	6823.604	4193.961286	6370.459028
M186T648	1734.007909	1527.658917	2240.704247	1396.156125	1429.0578
M360T876	813.6615294	785.2906667	931.9666667	1277.342857	1082.413596
M318T685	407.453476	274.9320068	413.7259155	428.7820313	511.8422852
M535T704_1	117.4061702	174.8187631	194.2894381	135.595799	188.2929688
M115T964	21854.42593	22312.33654	19639.82907	21636.38442	32099.18521
M297T675	14891.93622	22199.82191	17930.82911	15822.77623	23946.02856
M681T475_1	1935.847273	1235.46	1162.312714	1563.781428	1438.354286
M517T300	855.0357379	662.5791321	552.4842857	503.2008133	676.699791
M524T581	1270.983467	2060.169079	2339.128241	2023.237667	2190.292556
M755T604	1148.952887	1349.167293	1400.387019	1248.714267	776.1612857
M443T876	4345.290133	3891.378146	5490.422	5228.664391	3245.547111
M177T751	1293.204	1650.345182	1175.8152	1514.705882	951.0318
M528T319	2369.665	2620.223048	2174.8416	1422	2388.960529
M125T901	14024.81824	12655.50838	12475.26695	16464.50497	9001.734677
M366T351	7882.569	7994.3545	8209.774444	9438.639097	12466.43561
M658T602	665.4566482	840.184375	882.1887939	1017.682906	601.7697
M991T756	359.498291	425.08375	531.1875	623.672	468.3091667
M1159T401	548.7587515	465.2886135	415.2348938	325.5579376	559.4707184
M593T707	671.3951503	463.5115789	791.9061401	703.875	841.9215413
M313T89_2	7449.048	11770.86945	8420.283056	7141.2146	9113.483823
M195T817	1233.094461	920.2786691	1056.800462	1575.460683	1112.4344
M617T659	1665.68	1982.823333	1427.428933	2445.508375	2217.834706
M414T764	892.565625	1102.741706	667.0234615	813.6453333	1121.46125
M478T897	422.1392591	347.5450006	435.8812902	279.5508305	494.1149755
M327T147	107771.0764	123259.3587	130084.9872	84857.1024	80634.66811
M479T664	1904.46461	1260.768762	1277.968571	1507.020462	1153.587375
M281T525	3055.362783	1872.691765	2329.943684	1896.478437	2220.788136
M306T898	2540.477	1697.6296	1788.767836	2444.996842	2756.468889
M247T718	1133.418824	1315.635187	1177.806	1319.944529	1850.893667
M309T675	1679.722765	1608.302669	2504.411	2041.905818	1564.504538
M347T805	626.6388601	717.3294118	389.2933333	606.7497399	677.8413909
M181T606	6350.7954	3846.84388	6080.112208	4413.6855	5985.59
M504T69	3648.948231	2205.6125	2544.906867	2356.965633	2944.658824
M297T594	1367.553744	1663.160513	1366.053168	905.1141176	1553.616984
M412T88_1	1581.158333	2170.1558	2008.701111	2636.620333	2726.06687
M848T666	5271.935184	3891.366086	3794.886569	4258.732171	6076.828528
M487T714	838.0577393	740.6475	1267.619048	1085.966634	1091.370741
M209T83	6883.611429	4640.631167	8163.547826	6826.650824	5537.97625
M527T676	1553.45025	1337.6902	1516.26525	1330.553571	2145.904873
M204T492	34434.79298	19687.8418	28152.83095	34807.53984	28147.58086
M747T607_2	392.4853238	606.106854	442.7097168	385.9375	389.4637478
M247T112	13092.15983	17578.29319	21121.62715	12798.8905	16988.59462
